,ADSB_VEHICLE.lat,ADSB_VEHICLE.lon
4298,42.2155,-83.334947
4299,42.2155,-83.334947
4300,42.2155,-83.334947
4301,42.2155,-83.334947
4302,42.2155,-83.334947
4303,42.2155,-83.334947
4304,42.2155,-83.334947
4305,42.2155,-83.334947
4306,42.2155,-83.334947
4307,42.2155,-83.334947
4308,42.2155,-83.334947
4309,42.2155,-83.334947
4310,42.2155,-83.334947
4311,42.2155,-83.334947
4312,42.2155,-83.334947
4313,42.2155,-83.334947
4314,42.2155,-83.334947
4315,42.2155,-83.334947
4316,42.2155,-83.334947
4317,42.2155,-83.334947
4318,42.2203,-83.334041
4319,42.2203,-83.334041
4320,42.2203,-83.334041
4321,42.2203,-83.334041
4322,42.2203,-83.334041
4323,42.2203,-83.334041
4324,42.2203,-83.334041
4325,42.2203,-83.334041
4326,42.2203,-83.334041
4327,42.2203,-83.334041
4328,42.2203,-83.334041
4329,42.2203,-83.334041
4330,42.2203,-83.334041
4331,42.2203,-83.334041
4332,42.2203,-83.334041
4333,42.2203,-83.334041
4334,42.2203,-83.334041
4335,42.2203,-83.334041
4336,42.2203,-83.334041
4337,42.2203,-83.334041
4338,42.2203,-83.334041
4339,42.2203,-83.334041
4340,42.2203,-83.334041
4341,42.2203,-83.334041
4342,42.2203,-83.334041
4343,42.2203,-83.334041
4344,42.2203,-83.334041
4345,42.2203,-83.334041
4346,42.2203,-83.334041
4347,42.2203,-83.334041
4348,42.2203,-83.334041
4349,42.2203,-83.334041
4350,42.2203,-83.334041
4351,42.2203,-83.334041
4352,42.21462,-83.335226
4353,42.21462,-83.335226
4354,42.21462,-83.335226
4355,42.21462,-83.335226
4356,42.21462,-83.335226
4357,42.21462,-83.335226
4358,42.21462,-83.335226
4359,42.21462,-83.335226
4360,42.21462,-83.335226
4361,42.21462,-83.335226
4362,42.21462,-83.335226
4363,42.22505,-83.336739
4364,42.22505,-83.336739
4365,42.22505,-83.336739
4366,42.22505,-83.336739
4367,42.22505,-83.336739
4368,42.22505,-83.336739
4369,42.22505,-83.336739
4370,42.22505,-83.336739
4371,42.22505,-83.336739
4372,42.22505,-83.336739
4373,42.22505,-83.336739
4374,42.2017,-83.336213
4375,42.2017,-83.336213
4376,42.2017,-83.336213
4377,42.2017,-83.336213
4378,42.2017,-83.336213
4379,42.2017,-83.336213
4380,42.2017,-83.336213
4381,42.2017,-83.336213
4382,42.2017,-83.336213
4383,42.2017,-83.336213
4384,42.2017,-83.336213
4385,42.2017,-83.336213
4386,42.2017,-83.336213
4387,42.2017,-83.336213
4388,42.2017,-83.336213
4389,42.2017,-83.336213
4390,42.2017,-83.336213
4391,42.2017,-83.336213
4392,42.2017,-83.336213
4393,42.2017,-83.336213
4394,42.2017,-83.336213
4395,42.2017,-83.336213
4396,42.2017,-83.336213
4397,42.2017,-83.336213
4398,42.2017,-83.336213
4399,42.2017,-83.336213
4400,42.2017,-83.336213
4401,42.2017,-83.336213
4402,42.2017,-83.336213
4403,42.17172,-83.344103
4404,42.17172,-83.344103
4405,42.17172,-83.344103
4406,42.17172,-83.344103
4407,42.17172,-83.344103
4408,42.17172,-83.344103
4409,42.17172,-83.344103
4410,42.17172,-83.344103
4411,42.17172,-83.344103
4412,42.17172,-83.344103
4413,42.50175,-83.36283
4414,42.50175,-83.36283
4415,42.50175,-83.36283
4416,42.50175,-83.36283
4417,42.50175,-83.36283
4418,42.50175,-83.36283
4419,42.50175,-83.36283
4420,42.50175,-83.36283
4421,42.50175,-83.36283
4422,42.50175,-83.36283
4423,42.50175,-83.36283
4424,42.50175,-83.36283
4425,42.50175,-83.36283
4426,42.50175,-83.36283
4427,42.50175,-83.36283
4428,42.50175,-83.36283
4429,42.50175,-83.36283
4430,42.50175,-83.36283
4431,42.50175,-83.36283
4432,42.50175,-83.36283
4433,42.50175,-83.36283
4434,42.50175,-83.36283
4435,42.50175,-83.36283
4436,42.50175,-83.36283
4437,42.50175,-83.36283
4438,42.50175,-83.36283
4439,42.50175,-83.36283
4440,42.50175,-83.36283
4441,42.50175,-83.36283
4442,42.50175,-83.36283
4443,42.50175,-83.36283
4444,42.50175,-83.36283
4445,42.50175,-83.36283
4446,42.50175,-83.36283
4447,42.25573,-83.350107
4448,42.25573,-83.350107
4449,42.25573,-83.350107
4450,42.25573,-83.350107
4451,42.25573,-83.350107
4452,42.25573,-83.350107
4453,42.59557,-83.355907
4454,42.59557,-83.355907
4455,42.59557,-83.355907
4456,42.59557,-83.355907
4457,42.59557,-83.355907
4458,42.59557,-83.355907
4459,42.59557,-83.355907
4460,42.59557,-83.355907
4461,42.59557,-83.355907
4462,42.59557,-83.355907
4463,42.59557,-83.355907
4464,42.59557,-83.355907
4465,42.59557,-83.355907
4466,42.59557,-83.355907
4467,42.59557,-83.355907
4468,42.59557,-83.355907
4469,42.59557,-83.355907
4470,42.59557,-83.355907
4471,42.59557,-83.355907
4472,42.59557,-83.355907
4473,42.59557,-83.355907
4474,42.59557,-83.355907
4475,42.59557,-83.355907
4476,42.59557,-83.355907
4477,42.59557,-83.355907
4478,42.59557,-83.355907
4479,42.59557,-83.355907
4480,42.59557,-83.355907
4481,42.59557,-83.355907
4482,42.59557,-83.355907
4483,42.59557,-83.355907
4484,42.59557,-83.355907
4485,42.59557,-83.355907
4486,42.59557,-83.355907
4487,42.59557,-83.355907
4488,42.59557,-83.355907
4489,42.59557,-83.355907
4490,42.59557,-83.355907
4491,42.59557,-83.355907
4492,42.59557,-83.355907
4493,42.59557,-83.355907
4494,42.59557,-83.355907
4495,42.59557,-83.355907
4496,42.59557,-83.355907
4497,42.59557,-83.355907
4498,42.59557,-83.355907
4499,42.59557,-83.355907
4500,42.59557,-83.355907
4501,42.59557,-83.355907
4502,42.59557,-83.355907
4503,42.59557,-83.355907
4504,42.59557,-83.355907
4505,42.59557,-83.355907
4506,42.59557,-83.355907
4507,42.59557,-83.355907
4508,42.59557,-83.355907
4509,42.59557,-83.355907
4510,42.59557,-83.355907
4511,42.59557,-83.355907
4512,42.59557,-83.355907
4513,42.59557,-83.355907
4514,42.59557,-83.355907
4515,42.59557,-83.355907
4516,42.59557,-83.355907
4517,42.59557,-83.355907
4518,42.59557,-83.355907
4519,42.59557,-83.355907
4520,42.59557,-83.355907
4521,42.59557,-83.355907
4522,42.59557,-83.355907
4523,42.59557,-83.355907
4524,42.59557,-83.355907
4525,42.59557,-83.355907
4526,42.59557,-83.355907
4527,42.59557,-83.355907
4528,42.59557,-83.355907
4529,42.59557,-83.355907
4530,42.59557,-83.355907
4531,42.59557,-83.355907
4532,42.59557,-83.355907
4533,42.59557,-83.355907
4534,42.59557,-83.355907
4535,42.59557,-83.355907
4536,42.59557,-83.355907
4537,42.59557,-83.355907
4538,42.59557,-83.355907
4539,42.59557,-83.355907
4540,42.59557,-83.355907
4541,42.59557,-83.355907
4542,42.59557,-83.355907
4543,42.59557,-83.355907
4544,42.59557,-83.355907
4545,42.59557,-83.355907
4546,42.59557,-83.355907
4547,42.59557,-83.355907
4548,42.59557,-83.355907
4549,42.59557,-83.355907
4550,42.59557,-83.355907
4551,42.59557,-83.355907
4552,42.59557,-83.355907
4553,42.59557,-83.355907
4554,42.59557,-83.355907
4555,42.59557,-83.355907
4556,42.59557,-83.355907
4557,42.59557,-83.355907
4558,42.59557,-83.355907
4559,42.59557,-83.355907
4560,42.59557,-83.355907
4561,42.59557,-83.355907
4562,42.59557,-83.355907
4563,42.59557,-83.355907
4564,42.59557,-83.355907
4565,42.59557,-83.355907
4566,42.59557,-83.355907
4567,42.59557,-83.355907
4568,42.59557,-83.355907
4569,42.59557,-83.355907
4570,42.59557,-83.355907
4571,42.59557,-83.355907
4572,42.59557,-83.355907
4573,42.59557,-83.355907
4574,42.59557,-83.355907
4575,42.59557,-83.355907
4576,42.59557,-83.355907
4577,42.59557,-83.355907
4578,42.59557,-83.355907
4579,42.59557,-83.355907
4580,42.59557,-83.355907
4581,42.59557,-83.355907
4582,42.59557,-83.355907
4583,42.59557,-83.355907
4584,42.59557,-83.355907
4585,42.59557,-83.355907
4586,42.59557,-83.355907
4587,42.59557,-83.355907
4588,42.59557,-83.355907
4589,42.59557,-83.355907
4590,42.59557,-83.355907
4591,42.59557,-83.355907
4592,42.59557,-83.355907
4593,42.59557,-83.355907
4594,42.59557,-83.355907
4595,42.59557,-83.355907
4596,42.59557,-83.355907
4597,42.59557,-83.355907
4598,42.59557,-83.355907
4599,42.59557,-83.355907
4600,42.59557,-83.355907
4601,42.59557,-83.355907
4602,42.59557,-83.355907
4603,42.59557,-83.355907
4604,42.59557,-83.355907
4605,42.59557,-83.355907
4606,42.59557,-83.355907
4607,42.59557,-83.355907
4608,42.59557,-83.355907
4609,42.59557,-83.355907
4610,42.59557,-83.355907
4611,42.59557,-83.355907
4612,42.59557,-83.355907
4613,42.59557,-83.355907
4614,42.59557,-83.355907
4615,42.59557,-83.355907
4616,42.59557,-83.355907
4617,42.59557,-83.355907
4618,42.59557,-83.355907
4619,42.59557,-83.355907
4620,42.59557,-83.355907
4621,42.59557,-83.355907
4622,42.59557,-83.355907
4623,42.59557,-83.355907
4624,42.59557,-83.355907
4625,42.59557,-83.355907
4626,42.59557,-83.355907
4627,42.59557,-83.355907
4628,42.59557,-83.355907
4629,42.59557,-83.355907
4630,42.59557,-83.355907
4631,42.59557,-83.355907
4632,42.59557,-83.355907
4633,42.59557,-83.355907
4634,42.59557,-83.355907
4635,42.59557,-83.355907
4636,42.59557,-83.355907
4637,42.59557,-83.355907
4638,42.59557,-83.355907
4639,42.59557,-83.355907
4640,42.59557,-83.355907
4641,42.59557,-83.355907
4642,42.59557,-83.355907
4643,42.59557,-83.355907
4644,42.59557,-83.355907
4645,42.59557,-83.355907
4646,42.59557,-83.355907
4647,42.59557,-83.355907
4648,42.59557,-83.355907
4649,42.59557,-83.355907
4650,42.59557,-83.355907
4651,42.59557,-83.355907
4652,42.59557,-83.355907
4653,42.59557,-83.355907
4654,42.59557,-83.355907
4655,42.59557,-83.355907
4656,42.59557,-83.355907
4657,42.59557,-83.355907
4658,42.59557,-83.355907
4659,42.59557,-83.355907
4660,42.59557,-83.355907
4661,42.59557,-83.355907
4662,42.59557,-83.355907
4663,42.59557,-83.355907
4664,42.59557,-83.355907
4665,42.59557,-83.355907
4666,42.59557,-83.355907
4667,42.59557,-83.355907
4668,42.59557,-83.355907
4669,42.59557,-83.355907
4670,42.59557,-83.355907
4671,42.59557,-83.355907
4672,42.59557,-83.355907
4673,42.59557,-83.355907
4674,42.59557,-83.355907
4675,42.59557,-83.355907
4676,42.59557,-83.355907
4677,42.59557,-83.355907
4678,42.59557,-83.355907
4679,42.59557,-83.355907
4680,42.59557,-83.355907
4681,42.59557,-83.355907
4682,42.59557,-83.355907
4683,42.59557,-83.355907
4684,42.59557,-83.355907
4685,42.59557,-83.355907
4686,42.59557,-83.355907
4687,42.59557,-83.355907
4688,42.59557,-83.355907
4689,42.59557,-83.355907
4690,42.59557,-83.355907
4691,42.59557,-83.355907
4692,42.59557,-83.355907
4693,42.59557,-83.355907
4694,42.59557,-83.355907
4695,42.59557,-83.355907
4696,42.59557,-83.355907
4697,42.59557,-83.355907
4698,42.59557,-83.355907
4699,42.59557,-83.355907
4700,42.59557,-83.355907
4701,42.59557,-83.355907
4702,42.59557,-83.355907
4703,42.59557,-83.355907
4704,42.59557,-83.355907
4705,42.59557,-83.355907
4706,42.59557,-83.355907
4707,42.59557,-83.355907
4708,42.59557,-83.355907
4709,42.59557,-83.355907
4710,42.59557,-83.355907
4711,42.59557,-83.355907
4712,42.59557,-83.355907
4713,42.59557,-83.355907
4714,42.59557,-83.355907
4715,42.59557,-83.355907
4716,42.59557,-83.355907
4717,42.59557,-83.355907
4718,42.59557,-83.355907
4719,42.59557,-83.355907
4720,42.59557,-83.355907
4721,42.59557,-83.355907
4722,42.59557,-83.355907
4723,42.59557,-83.355907
4724,42.59557,-83.355907
4725,42.59557,-83.355907
4726,42.59557,-83.355907
4727,42.59557,-83.355907
4728,42.59557,-83.355907
4729,42.59557,-83.355907
4730,42.59557,-83.355907
4731,42.59557,-83.355907
4732,42.59557,-83.355907
4733,42.59557,-83.355907
4734,42.59557,-83.355907
4735,42.59557,-83.355907
4736,42.59557,-83.355907
4737,42.59557,-83.355907
4738,42.59557,-83.355907
4739,42.59557,-83.355907
4740,42.59557,-83.355907
4741,42.59557,-83.355907
4742,42.59557,-83.355907
4743,42.59557,-83.355907
4744,42.59557,-83.355907
4745,42.59557,-83.355907
4746,42.59557,-83.355907
4747,42.59557,-83.355907
4748,42.59557,-83.355907
4749,42.59557,-83.355907
4750,42.59557,-83.355907
4751,42.59557,-83.355907
4752,42.59557,-83.355907
4753,42.59557,-83.355907
4754,42.59557,-83.355907
4755,42.59557,-83.355907
4756,42.59557,-83.355907
4757,42.59557,-83.355907
4758,42.59557,-83.355907
4759,42.59557,-83.355907
4760,42.59557,-83.355907
4761,42.59557,-83.355907
4762,42.59557,-83.355907
4763,42.59557,-83.355907
4764,42.59557,-83.355907
4765,42.59557,-83.355907
4766,42.59557,-83.355907
4767,42.59557,-83.355907
4768,42.59557,-83.355907
4769,42.59557,-83.355907
4770,42.59557,-83.355907
4771,42.59557,-83.355907
4772,42.59557,-83.355907
4773,42.59557,-83.355907
4774,42.59557,-83.355907
4775,42.59557,-83.355907
4776,42.59557,-83.355907
4777,42.59557,-83.355907
4778,42.59557,-83.355907
4779,42.59557,-83.355907
4780,42.59557,-83.355907
4781,42.59557,-83.355907
4782,42.59557,-83.355907
4783,42.59557,-83.355907
4784,42.59557,-83.355907
4785,42.59557,-83.355907
4786,42.59557,-83.355907
4787,42.59557,-83.355907
4788,42.59557,-83.355907
4789,42.59557,-83.355907
4790,42.59557,-83.355907
4791,42.59557,-83.355907
4792,42.59557,-83.355907
4793,42.59557,-83.355907
4794,42.59557,-83.355907
4795,42.59557,-83.355907
4796,42.59557,-83.355907
4797,42.59557,-83.355907
4798,42.59557,-83.355907
4799,42.59557,-83.355907
4800,42.59557,-83.355907
4801,42.59557,-83.355907
4802,42.59557,-83.355907
4803,42.59557,-83.355907
4804,42.59557,-83.355907
4805,42.59557,-83.355907
4806,42.59557,-83.355907
4807,42.59557,-83.355907
4808,42.59557,-83.355907
4809,42.59557,-83.355907
4810,42.28605,-83.395164
4811,42.72267,-83.336369
4812,42.52156,-83.348606
4813,42.0886,-82.248359
4814,42.29731,-83.327574
4815,41.90264,-83.389338
4816,42.20868,-83.336636
4817,42.22134,-83.368969
4818,42.25202,-83.378538
4819,42.25202,-83.378538
4820,42.25202,-83.378538
4821,43.18025,-83.3338
4822,41.95966,-83.364129
4823,42.20556,-83.374789
4824,42.40857,-83.357057
4825,42.81344,-84.428828
4826,42.17399,-83.356787
4827,42.53334,-84.436189
4828,42.17325,-83.344633
4829,42.50138,-83.361756
4830,42.59207,-83.355108
4831,42.28605,-83.395164
4832,42.72275,-83.336183
4833,42.51951,-83.348715
4834,42.51951,-83.348715
4835,42.51951,-83.348715
4836,42.0886,-82.248359
4837,42.29731,-83.327574
4838,42.45196,-83.37839
4839,42.20868,-83.336636
4840,42.22134,-83.368969
4841,42.22134,-83.368969
4842,42.25202,-83.378538
4843,43.18025,-83.3338
4844,41.95966,-83.364129
4845,42.20556,-83.374789
4846,42.40857,-83.357057
4847,42.81344,-84.428828
4848,42.17445,-83.356919
4849,42.53334,-84.436189
4850,42.53334,-84.436189
4851,42.53334,-84.436189
4852,42.53334,-84.436189
4853,42.53334,-84.436189
4854,42.53334,-84.436189
4855,42.53334,-84.436189
4856,42.53334,-84.436189
4857,42.53334,-84.436189
4858,42.53334,-84.436189
4859,42.53334,-84.436189
4860,42.53334,-84.436189
4861,42.53334,-84.436189
4862,42.53334,-84.436189
4863,42.53334,-84.436189
4864,42.53334,-84.436189
4865,42.53334,-84.436189
4866,42.53334,-84.436189
4867,42.53334,-84.436189
4868,42.53334,-84.436189
4869,42.53334,-84.436189
4870,42.53334,-84.436189
4871,42.53334,-84.436189
4872,42.53334,-84.436189
4873,42.53334,-84.436189
4874,42.53334,-84.436189
4875,42.53334,-84.436189
4876,42.53334,-84.436189
4877,42.53334,-84.436189
4878,42.53334,-84.436189
4879,42.53334,-84.436189
4880,42.53334,-84.436189
4881,42.53334,-84.436189
4882,42.53334,-84.436189
4883,42.53334,-84.436189
4884,42.53334,-84.436189
4885,42.53334,-84.436189
4886,42.53334,-84.436189
4887,42.53334,-84.436189
4888,42.53334,-84.436189
4889,42.53334,-84.436189
4890,42.53334,-84.436189
4891,42.53334,-84.436189
4892,42.53334,-84.436189
4893,42.53334,-84.436189
4894,42.53334,-84.436189
4895,42.53334,-84.436189
4896,42.53334,-84.436189
4897,42.53334,-84.436189
4898,42.53334,-84.436189
4899,42.53334,-84.436189
4900,42.53334,-84.436189
4901,42.53334,-84.436189
4902,42.53334,-84.436189
4903,42.53334,-84.436189
4904,42.53334,-84.436189
4905,42.53334,-84.436189
4906,42.53334,-84.436189
4907,42.53334,-84.436189
4908,42.53334,-84.436189
4909,42.53334,-84.436189
4910,42.53334,-84.436189
4911,42.53334,-84.436189
4912,42.53334,-84.436189
4913,42.53334,-84.436189
4914,42.53334,-84.436189
4915,42.53334,-84.436189
4916,42.53334,-84.436189
4917,42.53334,-84.436189
4918,42.53334,-84.436189
4919,42.53334,-84.436189
4920,42.53334,-84.436189
4921,42.53334,-84.436189
4922,42.53334,-84.436189
4923,42.53334,-84.436189
4924,42.53334,-84.436189
4925,42.53334,-84.436189
4926,42.53334,-84.436189
4927,42.53334,-84.436189
4928,42.53334,-84.436189
4929,42.53334,-84.436189
4930,42.53334,-84.436189
4931,42.53334,-84.436189
4932,42.53334,-84.436189
4933,42.53334,-84.436189
4934,42.53334,-84.436189
4935,42.53334,-84.436189
4936,42.53334,-84.436189
4937,42.53334,-84.436189
4938,42.53334,-84.436189
4939,42.53334,-84.436189
4940,42.53334,-84.436189
4941,42.53334,-84.436189
4942,42.53334,-84.436189
4943,42.53334,-84.436189
4944,42.53334,-84.436189
4945,42.53334,-84.436189
4946,42.53334,-84.436189
4947,42.53334,-84.436189
4948,42.53334,-84.436189
4949,42.53334,-84.436189
4950,42.53334,-84.436189
4951,42.53334,-84.436189
4952,42.53334,-84.436189
4953,42.53334,-84.436189
4954,42.53334,-84.436189
4955,42.53334,-84.436189
4956,42.53334,-84.436189
4957,42.53334,-84.436189
4958,42.53334,-84.436189
4959,42.53334,-84.436189
4960,42.53334,-84.436189
4961,42.53334,-84.436189
4962,42.53334,-84.436189
4963,42.53334,-84.436189
4964,42.53334,-84.436189
4965,42.53334,-84.436189
4966,42.53334,-84.436189
4967,42.53334,-84.436189
4968,42.53334,-84.436189
4969,42.53334,-84.436189
4970,42.53334,-84.436189
4971,42.53334,-84.436189
4972,42.53334,-84.436189
4973,42.53334,-84.436189
4974,42.53334,-84.436189
4975,42.53334,-84.436189
4976,42.53334,-84.436189
4977,42.53334,-84.436189
4978,42.53334,-84.436189
4979,42.53334,-84.436189
4980,42.53334,-84.436189
4981,42.53334,-84.436189
4982,42.53334,-84.436189
4983,42.53334,-84.436189
4984,42.53334,-84.436189
4985,42.53334,-84.436189
4986,42.53334,-84.436189
4987,42.53334,-84.436189
4988,42.53334,-84.436189
4989,42.53334,-84.436189
4990,42.53334,-84.436189
4991,42.53334,-84.436189
4992,42.53334,-84.436189
4993,42.53334,-84.436189
4994,42.53334,-84.436189
4995,42.53334,-84.436189
4996,42.53334,-84.436189
4997,42.53334,-84.436189
4998,42.53334,-84.436189
4999,42.53334,-84.436189
5000,42.53334,-84.436189
5001,42.53334,-84.436189
5002,42.53334,-84.436189
5003,42.53334,-84.436189
5004,42.53334,-84.436189
5005,42.53334,-84.436189
5006,42.53334,-84.436189
5007,42.53334,-84.436189
5008,42.53334,-84.436189
5009,42.53334,-84.436189
5010,42.53334,-84.436189
5011,42.53334,-84.436189
5012,42.53334,-84.436189
5013,42.53334,-84.436189
5014,42.53334,-84.436189
5015,42.53334,-84.436189
5016,42.53334,-84.436189
5017,42.53334,-84.436189
5018,42.53334,-84.436189
5019,42.53334,-84.436189
5020,42.53334,-84.436189
5021,42.53334,-84.436189
5022,42.53334,-84.436189
5023,42.53334,-84.436189
5024,42.53334,-84.436189
5025,42.53334,-84.436189
5026,42.53334,-84.436189
5027,42.53334,-84.436189
5028,42.53334,-84.436189
5029,42.53334,-84.436189
5030,42.53334,-84.436189
5031,42.53334,-84.436189
5032,42.53334,-84.436189
5033,42.53334,-84.436189
5034,42.53334,-84.436189
5035,42.53334,-84.436189
5036,42.53334,-84.436189
5037,42.53334,-84.436189
5038,42.53334,-84.436189
5039,42.53334,-84.436189
5040,42.53334,-84.436189
5041,42.53334,-84.436189
5042,42.53334,-84.436189
5043,42.53334,-84.436189
5044,42.53334,-84.436189
5045,42.53334,-84.436189
5046,42.53334,-84.436189
5047,42.53334,-84.436189
5048,42.53334,-84.436189
5049,42.53334,-84.436189
5050,42.53334,-84.436189
5051,42.53334,-84.436189
5052,42.53334,-84.436189
5053,42.53334,-84.436189
5054,42.53334,-84.436189
5055,42.53334,-84.436189
5056,42.53334,-84.436189
5057,42.53334,-84.436189
5058,42.53334,-84.436189
5059,42.53334,-84.436189
5060,42.53334,-84.436189
5061,42.53334,-84.436189
5062,42.53334,-84.436189
5063,42.53334,-84.436189
5064,42.53334,-84.436189
5065,42.53334,-84.436189
5066,42.53334,-84.436189
5067,42.53334,-84.436189
5068,42.53334,-84.436189
5069,42.53334,-84.436189
5070,42.53334,-84.436189
5071,42.53334,-84.436189
5072,42.53334,-84.436189
5073,42.53334,-84.436189
5074,42.53334,-84.436189
5075,42.53334,-84.436189
5076,42.53334,-84.436189
5077,42.53334,-84.436189
5078,42.53334,-84.436189
5079,42.53334,-84.436189
5080,42.53334,-84.436189
5081,42.53334,-84.436189
5082,42.53334,-84.436189
5083,42.53334,-84.436189
5084,42.53334,-84.436189
5085,42.53334,-84.436189
5086,42.53334,-84.436189
5087,42.53334,-84.436189
5088,42.53334,-84.436189
5089,42.53334,-84.436189
5090,42.53334,-84.436189
5091,42.53334,-84.436189
5092,42.53334,-84.436189
5093,42.53334,-84.436189
5094,42.53334,-84.436189
5095,42.53334,-84.436189
5096,42.53334,-84.436189
5097,42.53334,-84.436189
5098,42.53334,-84.436189
5099,42.53334,-84.436189
5100,42.53334,-84.436189
5101,42.53334,-84.436189
5102,42.53334,-84.436189
5103,42.53334,-84.436189
5104,42.53334,-84.436189
5105,42.53334,-84.436189
5106,42.53334,-84.436189
5107,42.53334,-84.436189
5108,42.53334,-84.436189
5109,42.53334,-84.436189
5110,42.53334,-84.436189
5111,42.53334,-84.436189
5112,42.53334,-84.436189
5113,42.53334,-84.436189
5114,42.53334,-84.436189
5115,42.53334,-84.436189
5116,42.53334,-84.436189
5117,42.53334,-84.436189
5118,42.53334,-84.436189
5119,42.53334,-84.436189
5120,42.53334,-84.436189
5121,42.53334,-84.436189
5122,42.53334,-84.436189
5123,42.53334,-84.436189
5124,42.53334,-84.436189
5125,42.53334,-84.436189
5126,42.53334,-84.436189
5127,42.53334,-84.436189
5128,42.53334,-84.436189
5129,42.53334,-84.436189
5130,42.53334,-84.436189
5131,42.53334,-84.436189
5132,42.53334,-84.436189
5133,42.53334,-84.436189
5134,42.53334,-84.436189
5135,42.53334,-84.436189
5136,42.53334,-84.436189
5137,42.53334,-84.436189
5138,42.53334,-84.436189
5139,42.53334,-84.436189
5140,42.53334,-84.436189
5141,42.53334,-84.436189
5142,42.53334,-84.436189
5143,42.53334,-84.436189
5144,42.53334,-84.436189
5145,42.53334,-84.436189
5146,42.53334,-84.436189
5147,42.53334,-84.436189
5148,42.53334,-84.436189
5149,42.53334,-84.436189
5150,42.0884,-82.248457
5151,42.50184,-83.361057
5152,42.25532,-83.350323
5153,42.58758,-83.354072
5154,42.58758,-83.354072
5155,42.12945,-82.277301
5156,42.72299,-83.335499
5157,42.51951,-83.348715
5158,41.93262,-84.406508
5159,42.2947,-83.32779
5160,42.81344,-84.428828
5161,41.90256,-83.389031
5162,42.20498,-83.336893
5163,42.08403,-82.260744
5164,42.17445,-83.356919
5165,43.18153,-83.33357
5166,41.95725,-83.363513
5167,42.20636,-83.374603
5168,42.40694,-83.353461
5169,42.53018,-84.438423
5170,42.53018,-84.438423
5171,42.53018,-84.438423
5172,42.53018,-84.438423
5173,42.53018,-84.438423
5174,42.53018,-84.438423
5175,42.53018,-84.438423
5176,42.53018,-84.438423
5177,42.53018,-84.438423
5178,42.53018,-84.438423
5179,42.53018,-84.438423
5180,42.53018,-84.438423
5181,42.53018,-84.438423
5182,42.53018,-84.438423
5183,42.53018,-84.438423
5184,42.53018,-84.438423
5185,42.53018,-84.438423
5186,42.53018,-84.438423
5187,42.53018,-84.438423
5188,42.53018,-84.438423
5189,42.53018,-84.438423
5190,42.53018,-84.438423
5191,42.53018,-84.438423
5192,42.53018,-84.438423
5193,42.53018,-84.438423
5194,42.53018,-84.438423
5195,42.53018,-84.438423
5196,42.53018,-84.438423
5197,42.53018,-84.438423
5198,42.53018,-84.438423
5199,42.53018,-84.438423
5200,42.53018,-84.438423
5201,42.53018,-84.438423
5202,42.53018,-84.438423
5203,42.53018,-84.438423
5204,42.53018,-84.438423
5205,42.53018,-84.438423
5206,42.53018,-84.438423
5207,42.53018,-84.438423
5208,42.53018,-84.438423
5209,42.30545,-82.227809
5210,42.30545,-82.227809
5211,42.30545,-82.227809
5212,42.30545,-82.227809
5213,42.30545,-82.227809
5214,42.30545,-82.227809
5215,42.30545,-82.227809
5216,42.30545,-82.227809
5217,42.30545,-82.227809
5218,42.30545,-82.227809
5219,42.30545,-82.227809
5220,42.30545,-82.227809
5221,42.30545,-82.227809
5222,42.30545,-82.227809
5223,42.30545,-82.227809
5224,42.30545,-82.227809
5225,42.30545,-82.227809
5226,42.30545,-82.227809
5227,42.30545,-82.227809
5228,42.30545,-82.227809
5229,42.30545,-82.227809
5230,42.30545,-82.227809
5231,42.30545,-82.227809
5232,42.30545,-82.227809
5233,42.30545,-82.227809
5234,42.30545,-82.227809
5235,42.30545,-82.227809
5236,42.30545,-82.227809
5237,42.30545,-82.227809
5238,42.30545,-82.227809
5239,42.30545,-82.227809
5240,42.0884,-82.248457
5241,42.50225,-83.360751
5242,42.25472,-83.350497
5243,42.58758,-83.354072
5244,42.12868,-82.277078
5245,42.72303,-83.335339
5246,42.51951,-83.348715
5247,41.93262,-84.406508
5248,42.29333,-83.327905
5249,42.30545,-82.227809
5250,41.90256,-83.389031
5251,42.20498,-83.336893
5252,42.08426,-82.260826
5253,42.17445,-83.356919
5254,43.18153,-83.33357
5255,42.20636,-83.374603
5256,42.20636,-83.374603
5257,42.40671,-83.352784
5258,42.53018,-84.438423
5259,42.53018,-84.438423
5260,42.53018,-84.438423
5261,42.53018,-84.438423
5262,42.53018,-84.438423
5263,42.53018,-84.438423
5264,42.53018,-84.438423
5265,42.53018,-84.438423
5266,42.53018,-84.438423
5267,42.53018,-84.438423
5268,42.53018,-84.438423
5269,42.53018,-84.438423
5270,42.53018,-84.438423
5271,42.53018,-84.438423
5272,42.53018,-84.438423
5273,42.53018,-84.438423
5274,42.53018,-84.438423
5275,42.53018,-84.438423
5276,42.53018,-84.438423
5277,42.53018,-84.438423
5278,42.53018,-84.438423
5279,42.53018,-84.438423
5280,42.53018,-84.438423
5281,42.53018,-84.438423
5282,42.53018,-84.438423
5283,42.53018,-84.438423
5284,42.53018,-84.438423
5285,42.53018,-84.438423
5286,42.53018,-84.438423
5287,42.53018,-84.438423
5288,42.53018,-84.438423
5289,42.53018,-84.438423
5290,42.53018,-84.438423
5291,42.53018,-84.438423
5292,42.53018,-84.438423
5293,42.53018,-84.438423
5294,42.53018,-84.438423
