timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1655307635.44689107,251140883,42.5445995,-83.1932128,356.9700012207031,119.93880462646484,120.42880249023438
1655307635.48132420,251175316,42.544596999999996,-83.19321029999999,356.9700012207031,119.93838500976562,120.42838287353516
1655307635.52169514,251215687,42.5445941,-83.1932075,356.9700012207031,119.9373550415039,120.42735290527344
1655307635.54932904,251243321,42.544592099999996,-83.1932056,356.9700012207031,119.93698120117188,120.4269790649414
1655307635.56226707,251256259,42.5445912,-83.1932047,356.9700012207031,119.93688201904297,120.4268798828125
1655307635.60530210,251299294,42.5445881,-83.1932016,356.9700012207031,119.93638610839844,120.42638397216797
1655307635.64563704,251339629,42.5445852,-83.19319879999999,356.9700012207031,119.9355239868164,120.42552185058594
1655307635.65325809,251347250,42.5445847,-83.19319829999999,356.9700012207031,119.93529510498047,120.42529296875
1655307635.68782306,251381815,42.5445822,-83.19319589999999,356.9700012207031,119.93492889404297,120.4249267578125
1655307635.72744322,251421435,42.544579299999995,-83.1931931,356.9700012207031,119.93376922607422,120.42376708984375
1655307635.75670099,251450693,42.5445772,-83.19319109999999,356.9700012207031,119.93280792236328,120.42280578613281
1655307635.76874900,251462741,42.5445764,-83.19319019999999,356.9700012207031,119.93256378173828,120.42256164550781
1655307635.81089520,251504887,42.5445734,-83.19318729999999,356.9700012207031,119.93163299560547,120.421630859375
1655307635.85101104,251545003,42.5445705,-83.1931845,356.9700012207031,119.93110656738281,120.42110443115234
1655307635.85870314,251552695,42.5445699,-83.193184,356.9700012207031,119.93093872070312,120.42093658447266
1655307635.89354300,251587535,42.5445675,-83.1931816,356.9700012207031,119.9311294555664,120.42112731933594
1655307635.93375516,251627747,42.544564699999995,-83.19317889999999,356.9700012207031,119.93063354492188,120.4206314086914
1655307635.96166301,251655655,42.5445627,-83.19317699999999,356.9700012207031,119.93084716796875,120.42084503173828
1655307635.97391105,251667903,42.5445619,-83.1931762,356.9700012207031,119.93114471435547,120.421142578125
1655307636.01528406,251709276,42.5445589,-83.1931733,356.9700012207031,119.9311294555664,120.42112731933594
1655307636.05504918,251749041,42.544556,-83.1931705,356.9700012207031,119.93064880371094,120.42064666748047
1655307636.06264210,251756634,42.5445555,-83.19317,356.9700012207031,119.93036651611328,120.42036437988281
1655307636.09689212,251790884,42.544553199999996,-83.19316769999999,356.9700012207031,119.93042755126953,120.42042541503906
1655307636.13799000,251831982,42.5445503,-83.1931649,356.9599914550781,119.92923736572266,120.41923522949219
1655307636.16529012,251859282,42.544548299999995,-83.193163,356.9599914550781,119.92823791503906,120.4182357788086
1655307636.17767000,251871662,42.5445475,-83.1931622,356.9599914550781,119.92810821533203,120.41810607910156
1655307636.21958399,251913576,42.5445445,-83.19315929999999,356.9599914550781,119.92687225341797,120.4168701171875
1655307636.25964808,251953640,42.5445418,-83.1931566,356.9599914550781,119.92513275146484,120.41513061523438
1655307636.26699901,251960991,42.5445413,-83.19315619999999,356.9599914550781,119.92469024658203,120.41468811035156
1655307636.30185819,251995850,42.5445388,-83.19315379999999,356.9599914550781,119.92288970947266,120.41288757324219
1655307636.34281421,252036806,42.5445359,-83.193151,356.9599914550781,119.92020416259766,120.41020202636719
1655307636.37026906,252064261,42.544534,-83.1931491,356.9499816894531,119.91763305664062,120.40763092041016
1655307636.38276315,252076755,42.544533099999995,-83.19314829999999,356.9499816894531,119.91653442382812,120.40653228759766
1655307636.42476010,252118752,42.5445302,-83.19314539999999,356.9499816894531,119.9121322631836,120.40213012695312
1655307636.46469903,252158691,42.5445274,-83.1931427,356.94000244140625,119.90752410888672,120.39752197265625
1655307636.47268414,252166676,42.5445268,-83.1931422,356.94000244140625,119.90654754638672,120.39654541015625
1655307636.50590920,252199901,42.544524599999995,-83.19314,356.94000244140625,119.90271759033203,120.39271545410156
1655307636.54677320,252240765,42.5445217,-83.1931372,356.92999267578125,119.89676666259766,120.38676452636719
1655307636.57470798,252268700,42.544519799999996,-83.1931353,356.92999267578125,119.89259338378906,120.3825912475586
1655307636.58683801,252280830,42.5445189,-83.1931345,356.92999267578125,119.89080810546875,120.38080596923828
1655307636.62899303,252322985,42.544516,-83.1931317,356.91998291015625,119.88361358642578,120.37361145019531
1655307636.66898704,252362979,42.5445132,-83.19312889999999,356.9100036621094,119.8768539428711,120.36685180664062
1655307636.67674208,252370734,42.5445127,-83.19312839999999,356.9100036621094,119.87531280517578,120.36531066894531
1655307636.71087813,252404870,42.5445103,-83.1931261,356.8999938964844,119.86968231201172,120.35968017578125
1655307636.75164318,252445635,42.5445074,-83.1931233,356.8999938964844,119.86272430419922,120.35272216796875
1655307636.77930307,252473295,42.5445056,-83.19312149999999,356.8899841308594,119.85828399658203,120.34828186035156
1655307636.79161215,252485604,42.5445047,-83.1931206,356.8899841308594,119.8563003540039,120.34629821777344
1655307636.83330512,252527297,42.5445017,-83.1931178,356.8899841308594,119.85059356689453,120.34059143066406
1655307636.87388301,252567875,42.544498999999995,-83.1931151,356.8800048828125,119.84605407714844,120.33605194091797
1655307636.88127398,252575266,42.544498499999996,-83.1931146,356.8800048828125,119.84529876708984,120.33529663085938
1655307636.91589308,252609885,42.544496099999996,-83.1931123,356.8800048828125,119.84246063232422,120.33245849609375
